benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
TPC-DS,EqualDistinctCountHistogram,79,4,TableScan,7200,2400,7200.000000,2400.000000
TPC-DS,EqualDistinctCountHistogram,79,5,TableScan,73049,365,73049.000000,365.333344
TPC-DS,EqualDistinctCountHistogram,79,6,TableScan,73049,366,73049.000000,365.333344
TPC-DS,EqualDistinctCountHistogram,79,7,TableScan,73049,365,73049.000000,365.333344
TPC-DS,EqualDistinctCountHistogram,81,0,TableScan,250000,12087,250000.000000,12087.000000
TPC-DS,EqualDistinctCountHistogram,81,1,JoinHashLeft,500000,212868,500000.000000,6320.418457
TPC-DS,EqualDistinctCountHistogram,81,2,JoinHashLeft,250000,168741,250000.000000,6449.210449
TPC-DS,EqualDistinctCountHistogram,81,3,JoinHashLeft,1439749,287515,1439749.000000,6580.434082
TPC-DS,EqualDistinctCountHistogram,81,4,TableScan,65535,366,65535.000000,333.860016
TPC-DS,EqualDistinctCountHistogram,82,0,JoinHashLeft,28800991,2505,28800992.000000,26.162050
TPC-DS,EqualDistinctCountHistogram,82,1,JoinHashLeft,133110000,4590000,133110000.000000,7.275258
TPC-DS,EqualDistinctCountHistogram,82,2,JoinHashLeft,102000,51000,102000.000000,2.768965
TPC-DS,EqualDistinctCountHistogram,82,3,TableScan,65535,61,65535.000000,0.000849
TPC-DS,EqualDistinctCountHistogram,83,0,JoinHashRight,102000,7150,102000.000000,686664.812500
TPC-DS,EqualDistinctCountHistogram,83,1,JoinHashRight,102000,26133,102000.000000,2775157.750000
TPC-DS,EqualDistinctCountHistogram,83,2,JoinHashRight,102000,13376,102000.000000,1439748.750000
TPC-DS,EqualDistinctCountHistogram,83,3,JoinHashLeft,719217,7150,719217.000000,686664.750000
TPC-DS,EqualDistinctCountHistogram,83,4,JoinHashLeft,2875432,26133,2875432.000000,2775156.750000
TPC-DS,EqualDistinctCountHistogram,83,5,JoinHashLeft,1439749,13376,1439749.000000,1439748.375000
TPC-DS,EqualDistinctCountHistogram,83,6,JoinHashLeft,73049,21,73049.000000,73049.000000
TPC-DS,EqualDistinctCountHistogram,83,7,JoinHashLeft,73049,21,73049.000000,6.999715
TPC-DS,EqualDistinctCountHistogram,83,8,TableScan,73049,1,73049.000000,1.000000
TPC-DS,EqualDistinctCountHistogram,83,9,TableScan,73049,1,73049.000000,1.000000
TPC-DS,EqualDistinctCountHistogram,83,10,TableScan,73049,1,73049.000000,1.000000
TPC-DS,EqualDistinctCountHistogram,85,0,JoinHashLeft,1920800,1280,1920800.000000,0.000000
TPC-DS,EqualDistinctCountHistogram,85,1,JoinHashRight,45,11678,45.000000,421.469177
TPC-DS,EqualDistinctCountHistogram,85,2,JoinHashLeft,1920800,11384,1920800.000000,402.447784
TPC-DS,EqualDistinctCountHistogram,85,3,JoinHashLeft,250000,11073,250000.000000,384.304565
TPC-DS,EqualDistinctCountHistogram,85,4,JoinHashLeft,719217,95957,719217.000000,1969.071045
TPC-DS,EqualDistinctCountHistogram,85,5,JoinHashRight,200,1446412,200.000000,32910.273438
TPC-DS,EqualDistinctCountHistogram,85,6,JoinHashLeft,7197566,1446590,7197566.000000,32918.390625
TPC-DS,EqualDistinctCountHistogram,85,7,TableScan,65535,366,65535.000000,333.860016
TPC-DS,EqualDistinctCountHistogram,88,0,TableScan,102,14,102.000000,12.000000
TPC-DS,EqualDistinctCountHistogram,88,1,JoinHashLeft,28800991,551977,28800992.000000,573015.937500
TPC-DS,EqualDistinctCountHistogram,88,2,JoinHashLeft,28800991,1100580,28800992.000000,573015.937500
TPC-DS,EqualDistinctCountHistogram,88,3,JoinHashLeft,28800991,1105793,28800992.000000,573015.937500
TPC-DS,EqualDistinctCountHistogram,88,4,JoinHashLeft,28800991,1657729,28800992.000000,573015.937500
TPC-DS,EqualDistinctCountHistogram,88,5,JoinHashLeft,28800991,1645352,28800992.000000,573015.937500
TPC-DS,EqualDistinctCountHistogram,88,6,JoinHashLeft,28800991,958094,28800992.000000,573015.937500
TPC-DS,EqualDistinctCountHistogram,88,7,TableScan,7200,720,7200.000000,720.000000
TPC-DS,EqualDistinctCountHistogram,88,8,JoinHashLeft,28800991,956288,28800992.000000,573015.937500
TPC-DS,EqualDistinctCountHistogram,88,9,JoinHashLeft,28800991,1100338,28800992.000000,573015.937500
TPC-DS,EqualDistinctCountHistogram,88,10,TableScan,65535,3600,65535.000000,3600.000000
TPC-DS,EqualDistinctCountHistogram,88,11,TableScan,7200,720,7200.000000,720.000000
TPC-DS,EqualDistinctCountHistogram,88,12,TableScan,7200,720,7200.000000,720.000000
TPC-DS,EqualDistinctCountHistogram,88,13,TableScan,65535,3600,65535.000000,3600.000000
TPC-DS,EqualDistinctCountHistogram,88,14,TableScan,65535,3600,65535.000000,3600.000000
TPC-DS,EqualDistinctCountHistogram,88,15,TableScan,65535,3600,65535.000000,3600.000000
TPC-DS,EqualDistinctCountHistogram,88,16,TableScan,65535,3600,65535.000000,3600.000000
TPC-DS,EqualDistinctCountHistogram,91,0,JoinHashRight,24,183,24.000000,519.078979
TPC-DS,EqualDistinctCountHistogram,91,1,JoinHashLeft,250000,180,250000.000000,519.079102
TPC-DS,EqualDistinctCountHistogram,91,2,JoinHashLeft,1439749,19528,1439749.000000,540.494568
TPC-DS,EqualDistinctCountHistogram,91,3,JoinHashLeft,500000,79970,500000.000000,80428.507812
TPC-DS,EqualDistinctCountHistogram,91,4,TableScan,1920800,274400,1920800.000000,274400.000000
TPC-DS,EqualDistinctCountHistogram,91,5,TableScan,1920800,274400,1920800.000000,274400.000000
TPC-DS,EqualDistinctCountHistogram,91,6,TableScan,7200,1200,7200.000000,1200.000000
TPC-DS,EqualDistinctCountHistogram,91,7,TableScan,65535,365,65535.000000,333.860016
TPC-DS,EqualDistinctCountHistogram,92,0,JoinHashLeft,7197566,205515,7197566.000000,0.125605
TPC-DS,EqualDistinctCountHistogram,92,1,JoinHashLeft,102000,50067,102000.000000,0.125605
TPC-DS,EqualDistinctCountHistogram,92,2,TableScan,65535,91,65535.000000,0.001274
TPC-DS,EqualDistinctCountHistogram,93,0,JoinHashLeft,28800991,28800991,28800992.000000,34506408.000000
TPC-DS,EqualDistinctCountHistogram,93,1,JoinHashRight,2875432,28800991,2875432.000000,34506408.000000
TPC-DS,EqualDistinctCountHistogram,93,2,TableScan,45,1,45.000000,1.000000
TPC-DS,EqualDistinctCountHistogram,94,0,JoinHashLeft,719217,77905,719217.000000,0.000001
TPC-DS,EqualDistinctCountHistogram,94,1,JoinHashLeft,7197566,775493,7197566.000000,0.000006
TPC-DS,EqualDistinctCountHistogram,94,2,JoinHashLeft,7197566,303622,7197566.000000,0.000001
TPC-DS,EqualDistinctCountHistogram,94,3,JoinHashLeft,250000,56640,250000.000000,0.000001
TPC-DS,EqualDistinctCountHistogram,94,4,JoinHashLeft,42,21,42.000000,0.000001
TPC-DS,EqualDistinctCountHistogram,94,5,TableScan,65535,61,65535.000000,0.000000
TPC-DS,EqualDistinctCountHistogram,95,0,TableScan,250000,7941,250000.000000,7941.000000
TPC-DS,EqualDistinctCountHistogram,95,1,JoinHashLeft,42,21,42.000000,0.000001
TPC-DS,EqualDistinctCountHistogram,95,2,JoinHashLeft,7197566,303622,7197566.000000,0.000001
TPC-DS,EqualDistinctCountHistogram,95,3,JoinHashRight,719217,97901914,719217.000000,103498752.000000
TPC-DS,EqualDistinctCountHistogram,95,4,TableScan,65535,61,65535.000000,0.000000
TPC-DS,EqualDistinctCountHistogram,95,5,JoinHashLeft,7197566,90343682,7197566.000000,86342160.000000
TPC-DS,EqualDistinctCountHistogram,95,6,JoinHashRight,7197566,90343682,7197566.000000,86342160.000000
TPC-DS,EqualDistinctCountHistogram,96,0,TableScan,102,14,102.000000,12.000000
TPC-DS,EqualDistinctCountHistogram,96,1,JoinHashLeft,28800991,549852,28800992.000000,573015.875000
TPC-DS,EqualDistinctCountHistogram,96,2,TableScan,7200,720,7200.000000,720.000000
TPC-DS,EqualDistinctCountHistogram,96,3,TableScan,20865,3600,20865.000000,3600.000000
