benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
TPC-DS,EquiWidthHistogram,37,3,TableScan,65535,61,65535.000000,0.000850
TPC-DS,EquiWidthHistogram,39a,0,JoinHashRight,102000,2040000,102000.000000,197868.703125
TPC-DS,EquiWidthHistogram,39a,1,JoinHashRight,102000,2040000,102000.000000,180283.906250
TPC-DS,EquiWidthHistogram,39a,2,JoinHashRight,10,2040000,10.000000,198060.890625
TPC-DS,EquiWidthHistogram,39a,3,JoinHashRight,10,2040000,10.000000,180459.062500
TPC-DS,EquiWidthHistogram,39a,4,JoinHashLeft,133110000,2040000,133110000.000000,360110.718750
TPC-DS,EquiWidthHistogram,39a,5,JoinHashLeft,133110000,2040000,133110000.000000,328107.343750
TPC-DS,EquiWidthHistogram,39a,6,TableScan,65535,365,65535.000000,333.860016
TPC-DS,EquiWidthHistogram,39b,0,JoinHashRight,102000,2040000,102000.000000,180283.906250
TPC-DS,EquiWidthHistogram,39b,1,JoinHashRight,102000,2040000,102000.000000,197868.703125
TPC-DS,EquiWidthHistogram,39b,2,JoinHashRight,10,2040000,10.000000,180459.062500
TPC-DS,EquiWidthHistogram,39b,3,JoinHashRight,10,2040000,10.000000,198060.890625
TPC-DS,EquiWidthHistogram,39b,4,JoinHashLeft,133110000,2040000,133110000.000000,328107.343750
TPC-DS,EquiWidthHistogram,39b,5,JoinHashLeft,133110000,2040000,133110000.000000,360110.718750
TPC-DS,EquiWidthHistogram,39b,6,TableScan,65535,365,65535.000000,333.860016
TPC-DS,EquiWidthHistogram,41,0,TableScan,102000,1328,102000.000000,1335.428589
TPC-DS,EquiWidthHistogram,42,0,TableScan,102000,1847,102000.000000,1819.999878
TPC-DS,EquiWidthHistogram,42,1,TableScan,65535,366,65535.000000,334.844116
TPC-DS,EquiWidthHistogram,42,2,JoinHashLeft,28800991,881977,28800992.000000,10372.690430
TPC-DS,EquiWidthHistogram,43,0,TableScan,102,30,102.000000,102.000000
TPC-DS,EquiWidthHistogram,43,1,JoinHashLeft,28800991,5519143,28800992.000000,126285.945312
TPC-DS,EquiWidthHistogram,43,2,TableScan,65535,366,65535.000000,334.844116
TPC-DS,EquiWidthHistogram,45,0,JoinHashRight,250000,17238,250000.000000,8200.347656
TPC-DS,EquiWidthHistogram,45,1,JoinHashLeft,102000,50202,102000.000000,8199.258789
TPC-DS,EquiWidthHistogram,45,2,TableScan,102000,10,102000.000000,10.000000
TPC-DS,EquiWidthHistogram,45,3,JoinHashLeft,7197566,211088,7197566.000000,8207.213867
TPC-DS,EquiWidthHistogram,45,4,JoinHashLeft,500000,17238,500000.000000,8203.595703
TPC-DS,EquiWidthHistogram,45,5,TableScan,65535,365,65535.000000,333.860016
TPC-DS,EquiWidthHistogram,48,0,JoinHashLeft,1920800,120388,1920800.000000,117.996162
TPC-DS,EquiWidthHistogram,48,1,TableScan,250000,242351,250000.000000,242351.000000
TPC-DS,EquiWidthHistogram,48,2,JoinHashRight,102,5389310,102.000000,80685.398438
TPC-DS,EquiWidthHistogram,48,3,JoinHashLeft,28800991,5519143,28800992.000000,126285.945312
TPC-DS,EquiWidthHistogram,48,4,TableScan,65535,366,65535.000000,334.844116
TPC-DS,EquiWidthHistogram,50,0,JoinHashRight,102,21176,102.000000,7852.033203
TPC-DS,EquiWidthHistogram,50,1,JoinHashLeft,73049,206,73049.000000,1729.328369
TPC-DS,EquiWidthHistogram,50,2,JoinHashLeft,28800991,334371,28800992.000000,12913.957031
TPC-DS,EquiWidthHistogram,50,3,JoinHashLeft,2875432,29250,2875432.000000,1076.168823
TPC-DS,EquiWidthHistogram,50,4,TableScan,65535,365,65535.000000,333.860016
TPC-DS,EquiWidthHistogram,52,0,TableScan,102000,1847,102000.000000,1819.999878
TPC-DS,EquiWidthHistogram,52,1,TableScan,65535,366,65535.000000,334.844116
TPC-DS,EquiWidthHistogram,52,2,JoinHashLeft,28800991,881977,28800992.000000,10372.690430
TPC-DS,EquiWidthHistogram,55,0,TableScan,102000,1800,102000.000000,1844.000000
TPC-DS,EquiWidthHistogram,55,1,JoinHashLeft,28800991,879791,28800992.000000,10377.418945
TPC-DS,EquiWidthHistogram,55,2,TableScan,65535,365,65535.000000,334.996704
TPC-DS,EquiWidthHistogram,62,0,JoinHashRight,20,1445393,20.000000,5371.424805
TPC-DS,EquiWidthHistogram,62,1,JoinHashRight,42,1445525,42.000000,18609.802734
TPC-DS,EquiWidthHistogram,62,2,JoinHashLeft,7197566,1445718,7197566.000000,35539.281250
TPC-DS,EquiWidthHistogram,62,3,TableScan,65535,366,65535.000000,360.736511
TPC-DS,EquiWidthHistogram,65,0,JoinHashRight,102000,2264281,102000.000000,78119.960938
TPC-DS,EquiWidthHistogram,65,1,JoinHashRight,102,2264281,102.000000,78195.757812
TPC-DS,EquiWidthHistogram,65,2,JoinHashLeft,28800991,5443210,28800992.000000,122389.234375
TPC-DS,EquiWidthHistogram,65,3,TableScan,65535,365,65535.000000,324.512054
TPC-DS,EquiWidthHistogram,69,0,JoinHashLeft,1920800,45504,1920800.000000,5446.605469
TPC-DS,EquiWidthHistogram,69,1,JoinHashLeft,7197566,210950,7197566.000000,8252.310547
TPC-DS,EquiWidthHistogram,69,2,JoinHashLeft,14401261,412838,14401261.000000,16424.638672
TPC-DS,EquiWidthHistogram,69,3,JoinHashLeft,500000,47706,500000.000000,5642.133301
TPC-DS,EquiWidthHistogram,69,4,TableScan,65535,365,65535.000000,333.860016
TPC-DS,EquiWidthHistogram,69,5,JoinHashLeft,28800991,796046,28800992.000000,31543.734375
TPC-DS,EquiWidthHistogram,69,6,TableScan,250000,9146,250000.000000,9146.000000
