HISTOGRAM_NAME,COLUMN_DATA_TYPE,COLUMN_ID,TOTAL_COUNT,BIN_COUNT,BUILD_TIME,THREAD_COUNT,SAMPLING_RATE
MaxDiffAreaHistogram,int,2,1.35086e+07,10,0.100897,1100
MaxDiffAreaHistogram,int,3,1.28341e+07,100,0.110279,1100
MaxDiffAreaHistogram,float,24,1.29908e+06,100,0.179231,1100
MaxDiffAreaHistogram,int,14,1.29909e+06,20,0.0106424,1100
MaxDiffAreaHistogram,float,13,9,1,9.9771e-05,1100
MaxDiffAreaHistogram,string,8,482530,100,0.0501396,1100
MaxDiffAreaHistogram,string,9,482483,100,0.0527568,1100
MaxDiffAreaHistogram,string,10,482701,2,0.0264859,1100
MaxDiffAreaHistogram,int,0,500000,100,0.0623589,1100
MaxDiffAreaHistogram,int,3,9,5,0.00100779,1100
MaxDiffAreaHistogram,int,11,482227,31,0.00399257,1100
MaxDiffAreaHistogram,string,1,500000,100,0.902037,1100
MaxDiffAreaHistogram,int,12,482614,12,0.0108336,1100
MaxDiffAreaHistogram,int,2,482697,100,0.122633,1100
MaxDiffAreaHistogram,int,13,482536,69,0.00479745,1100
MaxDiffAreaHistogram,int,3,482571,100,0.0063603,1100
MaxDiffAreaHistogram,string,14,482494,100,0.0537395,1100
MaxDiffAreaHistogram,int,4,500000,100,0.0452779,1100
MaxDiffAreaHistogram,int,5,482390,100,0.00532631,1100
MaxDiffAreaHistogram,string,16,482463,100,0.893271,1100
MaxDiffAreaHistogram,int,6,482456,100,0.0075412,1100
MaxDiffAreaHistogram,int,17,482335,100,0.00429412,1100
MaxDiffAreaHistogram,string,7,482628,6,0.0352732,1100
MaxDiffAreaHistogram,int,4,1.29913e+06,100,0.0403921,1100
MaxDiffAreaHistogram,float,25,1.29907e+06,100,0.224936,1100
MaxDiffAreaHistogram,int,15,1.29909e+06,10,0.0107597,1100
MaxDiffAreaHistogram,int,5,1.29909e+06,100,0.0410463,1100
MaxDiffAreaHistogram,float,26,1.29911e+06,100,0.0759649,1100
MaxDiffAreaHistogram,int,16,1.2991e+06,100,0.0108089,1100
MaxDiffAreaHistogram,int,6,1.2991e+06,100,0.011693,1100
MaxDiffAreaHistogram,float,27,1.29909e+06,100,0.0749247,1100
MaxDiffAreaHistogram,int,17,1.29942e+06,100,0.489249,1100
MaxDiffAreaHistogram,int,7,1.2991e+06,100,0.0279645,1100
MaxDiffAreaHistogram,float,28,1.29911e+06,100,0.130535,1100
MaxDiffAreaHistogram,int,18,1.29907e+06,100,0.0122681,1100
MaxDiffAreaHistogram,int,8,1.29911e+06,100,0.0376754,1100
MaxDiffAreaHistogram,float,29,1.29909e+06,100,0.189058,1100
MaxDiffAreaHistogram,float,19,1.29912e+06,100,0.0396044,1100
MaxDiffAreaHistogram,int,9,1.2991e+06,100,0.0408761,1100
MaxDiffAreaHistogram,float,30,1.29905e+06,100,0.211535,1100
MaxDiffAreaHistogram,float,20,1.29909e+06,100,0.0571436,1100
MaxDiffAreaHistogram,int,10,1.29909e+06,100,0.0114556,1100
MaxDiffAreaHistogram,int,0,1.29907e+06,100,0.0105332,1100
MaxDiffAreaHistogram,float,31,1.29942e+06,100,0.213117,1100
MaxDiffAreaHistogram,float,21,1.2991e+06,100,0.0490346,1100
MaxDiffAreaHistogram,int,11,1.29909e+06,100,0.0309666,1100
MaxDiffAreaHistogram,int,1,1.29912e+06,100,0.0201787,1100
MaxDiffAreaHistogram,float,32,1.29942e+06,100,0.298838,1100
MaxDiffAreaHistogram,float,22,1.29909e+06,100,0.178868,1100
MaxDiffAreaHistogram,int,12,1.29912e+06,100,0.0120573,1100
MaxDiffAreaHistogram,int,2,1.2991e+06,100,0.0111691,1100
MaxDiffAreaHistogram,float,33,1.29942e+06,100,0.206622,1100
MaxDiffAreaHistogram,float,23,1.2991e+06,100,0.183131,1100
MaxDiffAreaHistogram,int,13,1.29908e+06,42,0.0140523,1100
MaxDiffAreaHistogram,int,3,1.29942e+06,100,0.043742,1100
MaxDiffAreaHistogram,string,19,101,5,0.000394979,1100
MaxDiffAreaHistogram,string,9,101,5,0.000201671,1100
MaxDiffAreaHistogram,string,20,102,5,0.000154305,1100
MaxDiffAreaHistogram,int,10,102,5,0.000121006,1100
MaxDiffAreaHistogram,int,0,102,5,0.000148807,1100
MaxDiffAreaHistogram,string,21,102,5,0.000177925,1100
MaxDiffAreaHistogram,string,11,101,1,0.000114322,1100
MaxDiffAreaHistogram,string,1,102,5,0.000272516,1100
MaxDiffAreaHistogram,string,22,101,5,0.000126315,1100
MaxDiffAreaHistogram,string,12,101,5,0.000259963,1100
MaxDiffAreaHistogram,string,2,101,4,0.000118964,1100
MaxDiffAreaHistogram,string,23,101,3,0.000133658,1100
MaxDiffAreaHistogram,string,13,101,5,0.000194362,1100
MaxDiffAreaHistogram,string,3,51,3,0.000116414,1100
MaxDiffAreaHistogram,string,24,102,3,0.000127944,1100
MaxDiffAreaHistogram,int,14,102,1,0.000105685,1100
MaxDiffAreaHistogram,int,4,30,5,0.000133905,1100
MaxDiffAreaHistogram,string,25,101,5,0.000137483,1100
MaxDiffAreaHistogram,string,15,101,1,0.000103146,1100
MaxDiffAreaHistogram,string,5,102,5,0.000126068,1100
MaxDiffAreaHistogram,string,26,102,1,0.000113119,1100
MaxDiffAreaHistogram,int,16,101,1,0.000102437,1100
MaxDiffAreaHistogram,int,6,101,5,0.000138229,1100
MaxDiffAreaHistogram,float,27,101,2,0.000113445,1100
MaxDiffAreaHistogram,string,17,102,1,0.000101078,1100
MaxDiffAreaHistogram,int,7,101,5,0.000199507,1100
MaxDiffAreaHistogram,float,28,101,5,0.000158851,1100
MaxDiffAreaHistogram,string,18,102,5,0.000178126,1100
MaxDiffAreaHistogram,string,8,102,3,0.000121478,1100
MaxDiffAreaHistogram,string,9,494,1,0.000120653,1100
MaxDiffAreaHistogram,string,10,495,1,0.000118267,1100
MaxDiffAreaHistogram,int,0,500,5,0.000193154,1100
