HISTOGRAM_NAME,COLUMN_DATA_TYPE,COLUMN_ID,TOTAL_COUNT,BIN_COUNT,BUILD_TIME,THREAD_COUNT,SAMPLING_RATE
MaxDiffFrequencyHistogram,int,5,2021,5,0.00020577,1,100
MaxDiffFrequencyHistogram,string,6,2015,2,0.000426908,1,100
MaxDiffFrequencyHistogram,int,7,569,5,0.000595358,1,100
MaxDiffFrequencyHistogram,string,8,2015,1,0.000756205,1,100
MaxDiffFrequencyHistogram,string,9,2021,5,0.000738742,1,100
MaxDiffFrequencyHistogram,int,10,2015,5,0.00128428,1,100
MaxDiffFrequencyHistogram,int,11,2024,5,0.000196449,1,100
MaxDiffFrequencyHistogram,int,12,2020,5,0.00031797,1,100
MaxDiffFrequencyHistogram,int,13,2019,5,0.000313722,1,100
MaxDiffFrequencyHistogram,int,0,2.75042e+08,100,1.32603,1,100
MaxDiffFrequencyHistogram,int,1,2.75043e+08,100,1.42419,1,100
MaxDiffFrequencyHistogram,int,2,2.87998e+08,100,3.41747,1,100
MaxDiffFrequencyHistogram,int,3,2.75039e+08,100,2.27784,1,100
MaxDiffFrequencyHistogram,int,4,2.75043e+08,100,2.23851,1,100
MaxDiffFrequencyHistogram,int,5,2.7504e+08,100,1.33179,1,100
MaxDiffFrequencyHistogram,int,6,2.75051e+08,100,1.98296,1,100
MaxDiffFrequencyHistogram,int,7,2.75046e+08,100,1.31161,1,100
MaxDiffFrequencyHistogram,int,8,2.75043e+08,100,1.29475,1,100
MaxDiffFrequencyHistogram,int,9,2.68435e+08,100,4.82513,1,100
MaxDiffFrequencyHistogram,int,10,2.75043e+08,100,1.32513,1,100
MaxDiffFrequencyHistogram,float,11,2.75038e+08,100,4.07304,1,100
MaxDiffFrequencyHistogram,float,12,2.75045e+08,100,4.17017,1,100
MaxDiffFrequencyHistogram,float,13,2.75037e+08,100,3.87224,1,100
MaxDiffFrequencyHistogram,float,14,7.02673e+07,100,3.57901,1,100
MaxDiffFrequencyHistogram,float,15,2.74545e+08,100,7.45243,1,100
