benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
TPC-DS,EquiHeightHistogram,65,3,TableScan,65535,365,65535.000000,334.543182
TPC-DS,EquiHeightHistogram,69,0,JoinHashLeft,1920800,45504,1920800.000000,5448.698242
TPC-DS,EquiHeightHistogram,69,1,JoinHashLeft,7197566,210950,7197566.000000,8227.461914
TPC-DS,EquiHeightHistogram,69,2,JoinHashLeft,14401261,412838,14401261.000000,16387.564453
TPC-DS,EquiHeightHistogram,69,3,JoinHashLeft,500000,47706,500000.000000,5644.015137
TPC-DS,EquiHeightHistogram,69,4,TableScan,65535,365,65535.000000,335.180084
TPC-DS,EquiHeightHistogram,69,5,JoinHashLeft,28800991,796046,28800992.000000,31449.064453
TPC-DS,EquiHeightHistogram,69,6,TableScan,250000,9146,250000.000000,9146.000000
TPC-DS,EquiHeightHistogram,69,7,TableScan,250000,2442,250000.000000,2442.000000
TPC-DS,EquiHeightHistogram,69,8,TableScan,250000,12087,250000.000000,12087.000000
TPC-DS,EquiHeightHistogram,69,9,TableScan,65535,365,65535.000000,335.180084
TPC-DS,EquiHeightHistogram,73,0,JoinHashLeft,500000,14,500000.000000,0.000000
TPC-DS,EquiHeightHistogram,73,1,TableScan,102,31,102.000000,102.000000
TPC-DS,EquiHeightHistogram,73,2,JoinHashLeft,28800991,3054262,28800992.000000,0.000000
TPC-DS,EquiHeightHistogram,73,3,TableScan,73049,365,73049.000000,365.200012
TPC-DS,EquiHeightHistogram,73,4,TableScan,73049,366,73049.000000,365.399994
TPC-DS,EquiHeightHistogram,73,5,TableScan,73049,365,73049.000000,365.399994
TPC-DS,EquiHeightHistogram,73,6,TableScan,7200,4800,7200.000000,4800.000000
TPC-DS,EquiHeightHistogram,79,0,JoinHashLeft,500000,70184,500000.000000,613.052307
TPC-DS,EquiHeightHistogram,79,1,TableScan,102,94,102.000000,94.250000
TPC-DS,EquiHeightHistogram,79,2,JoinHashLeft,28800991,2355816,28800992.000000,6554.183594
TPC-DS,EquiHeightHistogram,79,3,TableScan,7200,720,7200.000000,720.000000
TPC-DS,EquiHeightHistogram,79,4,TableScan,7200,2400,7200.000000,2400.000000
TPC-DS,EquiHeightHistogram,79,5,TableScan,73049,365,73049.000000,365.200012
