benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output,sampling_rate
JoinOrder,MaxDiffAreaHistogram,21a,1,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,21a,2,JoinHashLeft,234997,39,234997.000000,0.237019,100
JoinOrder,MaxDiffAreaHistogram,21a,3,JoinHashLeft,2609129,98,2609129.000000,0.486178,100
JoinOrder,MaxDiffAreaHistogram,21a,4,JoinHashLeft,2528312,29,2528312.000000,0.617643,100
JoinOrder,MaxDiffAreaHistogram,21a,5,TableScan,18,2,18.000000,1.800000,100
JoinOrder,MaxDiffAreaHistogram,21a,6,JoinHashLeft,29997,250,29997.000000,2.900324,100
JoinOrder,MaxDiffAreaHistogram,21a,7,JoinHashLeft,4523930,10544,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,21a,8,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,21b,0,JoinHashLeft,14835720,64,14835720.000000,0.102709,100
JoinOrder,MaxDiffAreaHistogram,21b,1,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,21b,2,JoinHashLeft,234997,17,234997.000000,0.271435,100
JoinOrder,MaxDiffAreaHistogram,21b,3,JoinHashLeft,2609129,35,2609129.000000,0.556773,100
JoinOrder,MaxDiffAreaHistogram,21b,4,JoinHashLeft,2528312,29,2528312.000000,0.617643,100
JoinOrder,MaxDiffAreaHistogram,21b,5,TableScan,18,2,18.000000,1.800000,100
JoinOrder,MaxDiffAreaHistogram,21b,6,JoinHashLeft,29997,250,29997.000000,2.900324,100
JoinOrder,MaxDiffAreaHistogram,21b,7,JoinHashLeft,4523930,10544,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,21b,8,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,21c,0,JoinHashLeft,14835720,517,14835720.000000,0.678120,100
JoinOrder,MaxDiffAreaHistogram,21c,1,JoinHashLeft,234997,42,234997.000000,0.243758,100
JoinOrder,MaxDiffAreaHistogram,21c,2,JoinHashLeft,2609129,132,2609129.000000,1.014646,100
JoinOrder,MaxDiffAreaHistogram,21c,3,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,21c,4,JoinHashLeft,2528312,29,2528312.000000,0.617643,100
JoinOrder,MaxDiffAreaHistogram,21c,5,TableScan,18,2,18.000000,1.800000,100
JoinOrder,MaxDiffAreaHistogram,21c,6,JoinHashLeft,29997,250,29997.000000,2.900324,100
JoinOrder,MaxDiffAreaHistogram,21c,7,JoinHashLeft,4523930,10544,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,21c,8,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,22a,0,JoinHashLeft,113,3,113.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,22a,1,JoinHashLeft,14835720,21985,14835720.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,22a,2,JoinHashRight,4,4808,4.000000,1.099216,100
JoinOrder,MaxDiffAreaHistogram,22a,3,JoinHashLeft,1380035,1413,1380035.000000,3.278692,100
JoinOrder,MaxDiffAreaHistogram,22a,4,JoinHashLeft,234997,973,234997.000000,1.099216,100
JoinOrder,MaxDiffAreaHistogram,22a,5,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,22a,6,JoinHashLeft,4523930,37091,4523930.000000,134.869522,100
JoinOrder,MaxDiffAreaHistogram,22a,7,JoinHashLeft,2609129,26867,2609129.000000,12.575331,100
JoinOrder,MaxDiffAreaHistogram,22a,8,JoinHashLeft,2528312,27731,2528312.000000,134.869522,100
JoinOrder,MaxDiffAreaHistogram,22a,9,TableScan,134170,3,134170.000000,4.000000,100
JoinOrder,MaxDiffAreaHistogram,22a,10,TableScan,7,1,7.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,22a,11,TableScan,7,1,7.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,22b,0,JoinHashLeft,113,2,113.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,22b,1,JoinHashLeft,14835720,1461,14835720.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,22b,2,JoinHashRight,4,95,4.000000,0.891229,100
JoinOrder,MaxDiffAreaHistogram,22b,3,JoinHashLeft,1380035,126,1380035.000000,2.658317,100
JoinOrder,MaxDiffAreaHistogram,22b,4,JoinHashLeft,234997,57,234997.000000,0.891230,100
JoinOrder,MaxDiffAreaHistogram,22b,5,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,22b,6,JoinHashLeft,4523930,37091,4523930.000000,134.869522,100
JoinOrder,MaxDiffAreaHistogram,22b,7,JoinHashLeft,2609129,18434,2609129.000000,10.195906,100
JoinOrder,MaxDiffAreaHistogram,22b,8,JoinHashLeft,2528312,27731,2528312.000000,134.869522,100
JoinOrder,MaxDiffAreaHistogram,22b,9,TableScan,134170,3,134170.000000,4.000000,100
JoinOrder,MaxDiffAreaHistogram,22b,10,TableScan,7,1,7.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,22b,11,TableScan,7,1,7.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,22c,0,JoinHashLeft,113,3,113.000000,0.301139,100
JoinOrder,MaxDiffAreaHistogram,22c,1,JoinHashLeft,14835720,146176,14835720.000000,0.417639,100
JoinOrder,MaxDiffAreaHistogram,22c,2,JoinHashRight,4,25853,4.000000,1.647388,100
JoinOrder,MaxDiffAreaHistogram,22c,3,JoinHashLeft,1380035,5636,1380035.000000,4.913754,100
JoinOrder,MaxDiffAreaHistogram,22c,4,JoinHashLeft,234997,2468,234997.000000,1.647389,100
JoinOrder,MaxDiffAreaHistogram,22c,5,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,22c,6,JoinHashLeft,4523930,37091,4523930.000000,134.869522,100
JoinOrder,MaxDiffAreaHistogram,22c,7,JoinHashLeft,2609129,47954,2609129.000000,18.846561,100
JoinOrder,MaxDiffAreaHistogram,22c,8,JoinHashLeft,2528312,27731,2528312.000000,134.869522,100
JoinOrder,MaxDiffAreaHistogram,22c,9,TableScan,134170,3,134170.000000,4.000000,100
JoinOrder,MaxDiffAreaHistogram,22c,10,TableScan,7,1,7.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,22c,11,TableScan,7,1,7.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,22d,0,JoinHashLeft,14835720,229338,14835720.000000,1.946119,100
JoinOrder,MaxDiffAreaHistogram,22d,1,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,22d,2,JoinHashRight,4,79885,4.000000,18.304316,100
JoinOrder,MaxDiffAreaHistogram,22d,3,JoinHashLeft,1380035,12120,1380035.000000,22.761627,100
JoinOrder,MaxDiffAreaHistogram,22d,4,JoinHashLeft,234997,10792,234997.000000,18.304340,100
JoinOrder,MaxDiffAreaHistogram,22d,5,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,22d,6,JoinHashLeft,2609129,47954,2609129.000000,18.846561,100
JoinOrder,MaxDiffAreaHistogram,22d,7,JoinHashLeft,4523930,37091,4523930.000000,134.869522,100
JoinOrder,MaxDiffAreaHistogram,22d,8,JoinHashLeft,2528312,27731,2528312.000000,134.869522,100
JoinOrder,MaxDiffAreaHistogram,22d,9,TableScan,134170,3,134170.000000,4.000000,100
JoinOrder,MaxDiffAreaHistogram,22d,10,TableScan,7,1,7.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,22d,11,TableScan,7,1,7.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,23a,0,JoinHashLeft,134170,156,134170.000000,1.257276,100
JoinOrder,MaxDiffAreaHistogram,23a,1,JoinHashLeft,4523930,156,4523930.000000,1.774371,100
JoinOrder,MaxDiffAreaHistogram,23a,2,JoinHashRight,4,5763,4.000000,703.324341,100
JoinOrder,MaxDiffAreaHistogram,23a,3,JoinHashLeft,234997,3722,234997.000000,4997.986328,100
JoinOrder,MaxDiffAreaHistogram,23a,4,JoinHashLeft,12148785,190078,9461850.000000,3434.314941,100
JoinOrder,MaxDiffAreaHistogram,23a,5,JoinHashLeft,2609129,22452,2609129.000000,6164.799316,100
JoinOrder,MaxDiffAreaHistogram,23a,6,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,23a,7,TableScan,7,1,7.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,23a,8,JoinHashLeft,135086,24592,135086.000000,33771.500000,100
JoinOrder,MaxDiffAreaHistogram,23a,9,JoinHashLeft,2528312,19311,2528312.000000,33771.500000,100
JoinOrder,MaxDiffAreaHistogram,23a,10,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,23b,0,JoinHashRight,4,315,4.000000,1.008618,100
JoinOrder,MaxDiffAreaHistogram,23b,1,JoinHashLeft,12148785,9464,12148785.000000,28.281103,100
JoinOrder,MaxDiffAreaHistogram,23b,2,JoinHashLeft,234997,559,234997.000000,8.378298,100
JoinOrder,MaxDiffAreaHistogram,23b,3,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,23b,4,JoinHashLeft,2609129,1003,2609129.000000,8.703873,100
JoinOrder,MaxDiffAreaHistogram,23b,5,JoinHashLeft,135086,128,135086.000000,14.701919,100
JoinOrder,MaxDiffAreaHistogram,23b,6,TableScan,7,1,7.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,23b,7,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,23b,8,JoinHashLeft,4523930,1133,4523930.000000,134.869522,100
JoinOrder,MaxDiffAreaHistogram,23b,9,JoinHashLeft,2528312,1102,2528312.000000,134.869522,100
JoinOrder,MaxDiffAreaHistogram,23b,10,TableScan,134170,4,134170.000000,4.000000,100
JoinOrder,MaxDiffAreaHistogram,23c,0,JoinHashLeft,134170,164,134170.000000,812.257080,100
JoinOrder,MaxDiffAreaHistogram,23c,1,JoinHashLeft,4523930,166,4523930.000000,1098.610596,100
JoinOrder,MaxDiffAreaHistogram,23c,2,JoinHashRight,4,21851,4.000000,13554.080078,100
JoinOrder,MaxDiffAreaHistogram,23c,3,JoinHashLeft,12148785,3036719,9461850.000000,83733.171875,100
JoinOrder,MaxDiffAreaHistogram,23c,4,JoinHashLeft,2609129,62275,2609129.000000,31220.546875,100
JoinOrder,MaxDiffAreaHistogram,23c,5,TableScan,7,4,7.000000,4.000000,100
JoinOrder,MaxDiffAreaHistogram,23c,6,TableScan,234997,84843,234997.000000,28290.000000,100
JoinOrder,MaxDiffAreaHistogram,23c,7,JoinHashLeft,135086,24592,135086.000000,33771.500000,100
JoinOrder,MaxDiffAreaHistogram,23c,8,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,23c,9,JoinHashLeft,2528312,19311,2528312.000000,33771.500000,100
JoinOrder,MaxDiffAreaHistogram,23c,10,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,24a,0,JoinHashLeft,901343,338,901343.000000,0.281494,100
JoinOrder,MaxDiffAreaHistogram,24a,1,JoinHashLeft,3140339,220,3140339.000000,0.181405,100
JoinOrder,MaxDiffAreaHistogram,24a,2,JoinHashLeft,2463581,186,2463581.000000,0.181404,100
JoinOrder,MaxDiffAreaHistogram,24a,3,JoinHashLeft,36244344,23041,36244344.000000,0.541311,100
JoinOrder,MaxDiffAreaHistogram,24a,4,TableScan,12,1,12.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,24a,5,JoinHashLeft,234997,1322,234997.000000,12.356008,100
JoinOrder,MaxDiffAreaHistogram,24a,6,JoinHashLeft,13590555,19212,10903620.000000,10.738784,100
JoinOrder,MaxDiffAreaHistogram,24a,7,JoinHashLeft,2609129,54615,2609129.000000,82.124153,100
JoinOrder,MaxDiffAreaHistogram,24a,8,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,24a,9,JoinHashLeft,4523930,9696,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,24a,10,JoinHashLeft,2528312,6159,2528312.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,24a,11,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,24a,12,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,24a,13,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,24b,0,JoinHashLeft,901343,98,901343.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,24b,1,JoinHashLeft,3140339,47,3140339.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,24b,2,JoinHashLeft,2463581,10,2463581.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,24b,3,JoinHashLeft,12,2,12.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,24b,4,JoinHashLeft,36244344,220,36244344.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,24b,5,JoinHashLeft,134170,55,134170.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,24b,6,JoinHashLeft,4523930,74,4523930.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,24b,7,JoinHashLeft,113,1,113.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,24b,8,JoinHashLeft,13590555,288,10903620.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,24b,9,JoinHashLeft,2609129,36,2609129.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,24b,10,TableScan,2200637,15,2200637.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,24b,11,JoinHashLeft,234997,28,234997.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,25a,0,JoinHashLeft,3184466,2656,3184466.000000,4.667934,100
JoinOrder,MaxDiffAreaHistogram,25a,1,JoinHashLeft,36244344,253008,36244344.000000,4.667929,100
JoinOrder,MaxDiffAreaHistogram,25a,2,JoinHashLeft,134170,32586,134170.000000,2.782167,100
JoinOrder,MaxDiffAreaHistogram,25a,3,JoinHashLeft,4523930,318037,4523930.000000,2.782168,100
JoinOrder,MaxDiffAreaHistogram,25a,4,JoinHashLeft,113,5,113.000000,0.858676,100
JoinOrder,MaxDiffAreaHistogram,25a,5,JoinHashLeft,1380035,49239,1380035.000000,0.888949,100
JoinOrder,MaxDiffAreaHistogram,25a,6,JoinHashLeft,2528312,30320,2528312.000000,0.306696,100
JoinOrder,MaxDiffAreaHistogram,25a,7,TableScan,13590555,30801,13590555.000000,4.948661,100
JoinOrder,MaxDiffAreaHistogram,25a,8,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,25b,0,JoinHashLeft,3184466,2,3184466.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,25b,1,JoinHashLeft,36244344,232,36244344.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,25b,2,JoinHashLeft,134170,55,134170.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,25b,3,JoinHashLeft,4523930,74,4523930.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,25b,4,JoinHashLeft,113,1,113.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,25b,5,JoinHashLeft,13590555,370,13590555.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,25b,6,JoinHashLeft,1380035,48,1380035.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,25b,7,JoinHashLeft,113,3,113.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,25b,8,TableScan,2528312,284,2528312.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,25c,0,JoinHashLeft,3184466,8378,3184466.000000,0.404475,100
JoinOrder,MaxDiffAreaHistogram,25c,1,JoinHashLeft,36244344,1074102,36244344.000000,0.404474,100
JoinOrder,MaxDiffAreaHistogram,25c,2,JoinHashLeft,134170,74080,134170.000000,0.196275,100
JoinOrder,MaxDiffAreaHistogram,25c,3,JoinHashLeft,4523930,1393190,4523930.000000,0.241089,100
JoinOrder,MaxDiffAreaHistogram,25c,4,JoinHashLeft,1380035,226638,1380035.000000,0.148729,100
JoinOrder,MaxDiffAreaHistogram,25c,5,JoinHashLeft,2528312,144595,2528312.000000,0.051313,100
JoinOrder,MaxDiffAreaHistogram,25c,6,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,25c,7,TableScan,14835720,30801,14835720.000000,5.402020,100
JoinOrder,MaxDiffAreaHistogram,25c,8,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,25c,9,TableScan,14835720,47569,14835720.000000,2.304965,100
JoinOrder,MaxDiffAreaHistogram,25c,10,TableScan,14835720,21464,14835720.000000,2.153739,100
JoinOrder,MaxDiffAreaHistogram,25c,11,TableScan,14835720,12200,14835720.000000,2.362948,100
JoinOrder,MaxDiffAreaHistogram,25c,12,TableScan,14835720,34691,14835720.000000,3.308658,100
JoinOrder,MaxDiffAreaHistogram,25c,13,TableScan,14835720,42246,14835720.000000,1.669686,100
JoinOrder,MaxDiffAreaHistogram,26a,0,JoinHashLeft,4167491,991,4167491.000000,0.002780,100
JoinOrder,MaxDiffAreaHistogram,26a,1,JoinHashLeft,3140339,9784,3140339.000000,0.027796,100
JoinOrder,MaxDiffAreaHistogram,26a,2,JoinHashLeft,36244344,37085,36244344.000000,0.059413,100
JoinOrder,MaxDiffAreaHistogram,26a,3,JoinHashLeft,1380035,2798,1380035.000000,2.631218,100
JoinOrder,MaxDiffAreaHistogram,26a,4,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,26a,5,JoinHashLeft,4523930,24091,4523930.000000,337.194183,100
JoinOrder,MaxDiffAreaHistogram,26a,6,JoinHashLeft,135086,1098,135086.000000,36.667900,100
JoinOrder,MaxDiffAreaHistogram,26a,7,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,26a,8,TableScan,4,2,4.000000,0.400000,100
JoinOrder,MaxDiffAreaHistogram,26a,9,JoinHashLeft,2528312,21046,2528312.000000,337.194244,100
JoinOrder,MaxDiffAreaHistogram,26a,10,TableScan,134170,10,134170.000000,10.000000,100
JoinOrder,MaxDiffAreaHistogram,26a,11,TableScan,7,1,7.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,26b,0,JoinHashLeft,4167491,47,4167491.000000,0.040257,100
JoinOrder,MaxDiffAreaHistogram,26b,1,JoinHashLeft,3140339,366,3140339.000000,0.402570,100
JoinOrder,MaxDiffAreaHistogram,26b,2,JoinHashLeft,36244344,1334,36244344.000000,0.860469,100
JoinOrder,MaxDiffAreaHistogram,26b,3,JoinHashLeft,113,2,113.000000,0.053673,100
JoinOrder,MaxDiffAreaHistogram,26b,4,JoinHashLeft,1380035,702,1380035.000000,1.435160,100
JoinOrder,MaxDiffAreaHistogram,26b,5,JoinHashLeft,4523930,9984,4523930.000000,134.869522,100
JoinOrder,MaxDiffAreaHistogram,26b,6,JoinHashLeft,135086,257,135086.000000,10.779860,100
JoinOrder,MaxDiffAreaHistogram,26b,7,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,26b,8,TableScan,4,2,4.000000,0.400000,100
JoinOrder,MaxDiffAreaHistogram,26b,9,JoinHashLeft,2528312,9089,2528312.000000,134.869522,100
JoinOrder,MaxDiffAreaHistogram,26b,10,TableScan,134170,4,134170.000000,4.000000,100
JoinOrder,MaxDiffAreaHistogram,26b,11,TableScan,7,1,7.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,26c,0,JoinHashLeft,4167491,3445,4167491.000000,0.019892,100
JoinOrder,MaxDiffAreaHistogram,26c,1,JoinHashLeft,3140339,32537,3140339.000000,0.198922,100
JoinOrder,MaxDiffAreaHistogram,26c,2,JoinHashLeft,36244344,131004,36244344.000000,0.425184,100
JoinOrder,MaxDiffAreaHistogram,26c,3,JoinHashLeft,1380035,2798,1380035.000000,2.631218,100
JoinOrder,MaxDiffAreaHistogram,26c,4,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,26c,5,JoinHashLeft,4523930,24091,4523930.000000,337.194183,100
JoinOrder,MaxDiffAreaHistogram,26c,6,JoinHashLeft,135086,1098,135086.000000,36.667900,100
JoinOrder,MaxDiffAreaHistogram,26c,7,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,26c,8,TableScan,4,2,4.000000,0.400000,100
JoinOrder,MaxDiffAreaHistogram,26c,9,JoinHashLeft,2528312,21046,2528312.000000,337.194244,100
JoinOrder,MaxDiffAreaHistogram,26c,10,TableScan,134170,10,134170.000000,10.000000,100
JoinOrder,MaxDiffAreaHistogram,26c,11,TableScan,7,1,7.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,27a,0,JoinHashLeft,14835720,175,14835720.000000,0.552411,100
JoinOrder,MaxDiffAreaHistogram,27a,1,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,27a,2,JoinHashLeft,234997,25,234997.000000,0.220669,100
JoinOrder,MaxDiffAreaHistogram,27a,3,JoinHashLeft,2609129,53,2609129.000000,0.452641,100
JoinOrder,MaxDiffAreaHistogram,27a,4,JoinHashLeft,4,2,4.000000,0.306764,100
JoinOrder,MaxDiffAreaHistogram,27a,5,JoinHashLeft,135086,13,135086.000000,0.311810,100
JoinOrder,MaxDiffAreaHistogram,27a,6,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,27a,7,JoinHashLeft,2528312,29,2528312.000000,0.617643,100
JoinOrder,MaxDiffAreaHistogram,27a,8,TableScan,18,2,18.000000,1.800000,100
JoinOrder,MaxDiffAreaHistogram,27a,9,JoinHashLeft,29997,250,29997.000000,2.900324,100
JoinOrder,MaxDiffAreaHistogram,27a,10,JoinHashLeft,4523930,10544,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,27a,11,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,27b,0,JoinHashLeft,14835720,24,14835720.000000,1.103376,100
JoinOrder,MaxDiffAreaHistogram,27b,1,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,27b,2,JoinHashLeft,234997,9,234997.000000,0.443144,100
JoinOrder,MaxDiffAreaHistogram,27b,3,JoinHashLeft,2609129,12,2609129.000000,0.908985,100
JoinOrder,MaxDiffAreaHistogram,27b,4,JoinHashLeft,4,2,4.000000,0.407611,100
JoinOrder,MaxDiffAreaHistogram,27b,5,JoinHashLeft,135086,3,135086.000000,0.865770,100
JoinOrder,MaxDiffAreaHistogram,27b,6,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,27b,7,JoinHashLeft,2528312,29,2528312.000000,0.617643,100
JoinOrder,MaxDiffAreaHistogram,27b,8,TableScan,18,2,18.000000,1.800000,100
JoinOrder,MaxDiffAreaHistogram,27b,9,JoinHashLeft,29997,250,29997.000000,2.900324,100
JoinOrder,MaxDiffAreaHistogram,27b,10,JoinHashLeft,4523930,10544,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,27b,11,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,27c,0,JoinHashLeft,14835720,200,14835720.000000,0.918963,100
JoinOrder,MaxDiffAreaHistogram,27c,1,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,27c,2,JoinHashLeft,234997,26,234997.000000,0.339099,100
JoinOrder,MaxDiffAreaHistogram,27c,3,JoinHashLeft,2609129,56,2609129.000000,0.944655,100
JoinOrder,MaxDiffAreaHistogram,27c,4,JoinHashLeft,4,2,4.000000,0.486744,100
JoinOrder,MaxDiffAreaHistogram,27c,5,JoinHashLeft,135086,13,135086.000000,0.650743,100
JoinOrder,MaxDiffAreaHistogram,27c,6,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,27c,7,JoinHashLeft,2528312,29,2528312.000000,0.617643,100
JoinOrder,MaxDiffAreaHistogram,27c,8,TableScan,18,2,18.000000,1.800000,100
JoinOrder,MaxDiffAreaHistogram,27c,9,JoinHashLeft,29997,250,29997.000000,2.900324,100
JoinOrder,MaxDiffAreaHistogram,27c,10,JoinHashLeft,4523930,10544,4523930.000000,33.717381,100
JoinOrder,MaxDiffAreaHistogram,27c,11,TableScan,134170,1,134170.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,28a,0,JoinHashLeft,113,3,113.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,28a,1,JoinHashLeft,14835720,32643,14835720.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,28a,2,JoinHashRight,4,4858,4.000000,0.599853,100
JoinOrder,MaxDiffAreaHistogram,28a,3,JoinHashLeft,1380035,737,1380035.000000,1.792930,100
JoinOrder,MaxDiffAreaHistogram,28a,4,JoinHashLeft,234997,798,234997.000000,0.599851,100
JoinOrder,MaxDiffAreaHistogram,28a,5,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,28a,6,JoinHashLeft,2609129,5495,2609129.000000,6.924030,100
JoinOrder,MaxDiffAreaHistogram,28a,7,JoinHashLeft,4523930,37091,4523930.000000,134.869522,100
JoinOrder,MaxDiffAreaHistogram,28a,8,JoinHashLeft,135086,1953,135086.000000,14.701919,100
JoinOrder,MaxDiffAreaHistogram,28a,9,TableScan,4,3,4.000000,3.000000,100
JoinOrder,MaxDiffAreaHistogram,28a,10,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,28a,11,JoinHashLeft,2528312,27731,2528312.000000,134.869522,100
JoinOrder,MaxDiffAreaHistogram,28a,12,TableScan,134170,3,134170.000000,4.000000,100
JoinOrder,MaxDiffAreaHistogram,28a,13,TableScan,7,1,7.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,28a,14,TableScan,7,1,7.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,28b,0,JoinHashLeft,134170,1019,134170.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,28b,1,JoinHashLeft,4523930,1249,4523930.000000,0.000000,100
JoinOrder,MaxDiffAreaHistogram,28b,2,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,28b,3,JoinHashLeft,1380035,261,1380035.000000,0.002176,100
JoinOrder,MaxDiffAreaHistogram,28b,4,JoinHashLeft,234997,151,234997.000000,0.000735,100
JoinOrder,MaxDiffAreaHistogram,28b,5,JoinHashLeft,4,1,4.000000,0.000735,100
JoinOrder,MaxDiffAreaHistogram,28b,6,JoinHashLeft,2609129,2450,2609129.000000,0.008433,100
JoinOrder,MaxDiffAreaHistogram,28b,7,JoinHashLeft,4,2,4.000000,0.004784,100
JoinOrder,MaxDiffAreaHistogram,28b,8,JoinHashLeft,135086,1410,135086.000000,0.005058,100
JoinOrder,MaxDiffAreaHistogram,28b,9,TableScan,4,1,4.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,28b,10,JoinHashLeft,2528312,58669,2528312.000000,0.009214,100
JoinOrder,MaxDiffAreaHistogram,28b,11,TableScan,14835720,9863,14835720.000000,2.224552,100
JoinOrder,MaxDiffAreaHistogram,28b,12,TableScan,113,1,113.000000,1.000000,100
JoinOrder,MaxDiffAreaHistogram,28b,13,TableScan,14835720,50792,14835720.000000,116.165161,100
