benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
JoinOrder,MaxDiffFrequencyHistogram,15b,8,TableScan,234997,1,234997.000000,1.030443
JoinOrder,MaxDiffFrequencyHistogram,15c,0,JoinHashLeft,134170,614,134170.000000,1.069922
JoinOrder,MaxDiffFrequencyHistogram,15c,1,JoinHashLeft,4523930,694,4523930.000000,1.362906
JoinOrder,MaxDiffFrequencyHistogram,15c,2,JoinHashLeft,361472,184701,361472.000000,640.789795
JoinOrder,MaxDiffFrequencyHistogram,15c,3,JoinHashRight,4,1153798,4.000000,379.900208
JoinOrder,MaxDiffFrequencyHistogram,15c,4,JoinHashLeft,12148785,1443023,9461850.000000,1391.661743
JoinOrder,MaxDiffFrequencyHistogram,15c,5,JoinHashLeft,2528312,571710,2528312.000000,379.708435
JoinOrder,MaxDiffFrequencyHistogram,15c,6,JoinHashLeft,2609129,1153798,2609129.000000,510.488251
JoinOrder,MaxDiffFrequencyHistogram,15c,7,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,15c,8,TableScan,234997,84843,234997.000000,46.000000
JoinOrder,MaxDiffFrequencyHistogram,15d,0,JoinHashLeft,134170,1724,134170.000000,17.303535
JoinOrder,MaxDiffFrequencyHistogram,15d,1,JoinHashLeft,4523930,2229,4523930.000000,20.786715
JoinOrder,MaxDiffFrequencyHistogram,15d,2,JoinHashLeft,14835720,1583804,14835720.000000,2177.367920
JoinOrder,MaxDiffFrequencyHistogram,15d,3,JoinHashLeft,361472,184701,361472.000000,640.789795
JoinOrder,MaxDiffFrequencyHistogram,15d,4,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,15d,5,JoinHashRight,4,1153798,4.000000,379.900208
JoinOrder,MaxDiffFrequencyHistogram,15d,6,JoinHashLeft,2528312,571710,2528312.000000,379.708435
JoinOrder,MaxDiffFrequencyHistogram,15d,7,JoinHashLeft,2609129,1153798,2609129.000000,510.488251
JoinOrder,MaxDiffFrequencyHistogram,15d,8,TableScan,234997,84843,234997.000000,46.000000
JoinOrder,MaxDiffFrequencyHistogram,16a,0,JoinHashLeft,901343,176,901343.000000,22.722612
JoinOrder,MaxDiffFrequencyHistogram,16a,1,JoinHashLeft,4167491,173,4167491.000000,14.623039
JoinOrder,MaxDiffFrequencyHistogram,16a,2,JoinHashLeft,36244344,262,36244344.000000,14.670218
JoinOrder,MaxDiffFrequencyHistogram,16a,3,JoinHashLeft,2528312,24646,2528312.000000,33.563732
JoinOrder,MaxDiffFrequencyHistogram,16a,4,JoinHashLeft,4523930,41840,4523930.000000,33.607330
JoinOrder,MaxDiffFrequencyHistogram,16a,5,JoinHashLeft,2609129,148487,2609129.000000,82.986259
JoinOrder,MaxDiffFrequencyHistogram,16a,6,TableScan,234997,84843,234997.000000,46.000000
JoinOrder,MaxDiffFrequencyHistogram,16a,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,16b,0,JoinHashLeft,2609129,1153798,2609129.000000,510.488251
JoinOrder,MaxDiffFrequencyHistogram,16b,1,TableScan,234997,84843,234997.000000,46.000000
JoinOrder,MaxDiffFrequencyHistogram,16b,2,JoinHashLeft,4167491,153254,4167491.000000,537.837524
JoinOrder,MaxDiffFrequencyHistogram,16b,3,JoinHashLeft,2528312,40811,2528312.000000,33.568008
JoinOrder,MaxDiffFrequencyHistogram,16b,4,JoinHashLeft,901343,286992,901343.000000,835.746338
JoinOrder,MaxDiffFrequencyHistogram,16b,5,JoinHashLeft,36244344,1037924,36244344.000000,539.575928
JoinOrder,MaxDiffFrequencyHistogram,16b,6,JoinHashLeft,4523930,41840,4523930.000000,33.607330
JoinOrder,MaxDiffFrequencyHistogram,16b,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,16c,0,JoinHashLeft,901343,33029,901343.000000,313.030334
JoinOrder,MaxDiffFrequencyHistogram,16c,1,JoinHashLeft,4167491,29635,4167491.000000,201.448624
