benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
JoinOrder,EquiWidthHistogram,15a,7,JoinHashLeft,12148785,3036719,12148785.000000,107511.367188
JoinOrder,EquiWidthHistogram,15a,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,15b,0,JoinHashLeft,134170,36,134170.000000,0.759090
JoinOrder,EquiWidthHistogram,15b,1,JoinHashLeft,4523930,37,4523930.000000,0.759090
JoinOrder,EquiWidthHistogram,15b,2,JoinHashRight,4,3,4.000000,0.082172
JoinOrder,EquiWidthHistogram,15b,3,JoinHashLeft,361472,111,361472.000000,1810.991455
JoinOrder,EquiWidthHistogram,15b,4,JoinHashLeft,2609129,1458,2609129.000000,11.102818
JoinOrder,EquiWidthHistogram,15b,5,JoinHashLeft,2528312,1755,2528312.000000,1075.113647
JoinOrder,EquiWidthHistogram,15b,6,JoinHashLeft,12148785,3036719,12148785.000000,107511.367188
JoinOrder,EquiWidthHistogram,15b,7,TableScan,234997,1,234997.000000,1.020851
JoinOrder,EquiWidthHistogram,15b,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,15c,0,JoinHashLeft,134170,614,134170.000000,5361.124023
JoinOrder,EquiWidthHistogram,15c,1,JoinHashLeft,4523930,694,4523930.000000,5396.071289
JoinOrder,EquiWidthHistogram,15c,2,JoinHashRight,4,400,4.000000,1588.513184
JoinOrder,EquiWidthHistogram,15c,3,TableScan,234997,84843,234997.000000,84843.000000
JoinOrder,EquiWidthHistogram,15c,4,JoinHashLeft,2609129,242,2609129.000000,1397.841309
JoinOrder,EquiWidthHistogram,15c,5,JoinHashLeft,361472,115,361472.000000,975.511658
JoinOrder,EquiWidthHistogram,15c,6,JoinHashLeft,2528312,1767,2528312.000000,837.332092
JoinOrder,EquiWidthHistogram,15c,7,JoinHashLeft,12148785,3036719,9461850.000000,83733.195312
JoinOrder,EquiWidthHistogram,15c,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,15d,0,JoinHashRight,134170,2229,134170.000000,78125.578125
JoinOrder,EquiWidthHistogram,15d,1,JoinHashLeft,4523930,2229,4523930.000000,78125.578125
JoinOrder,EquiWidthHistogram,15d,2,JoinHashRight,4,554,4.000000,10907.095703
JoinOrder,EquiWidthHistogram,15d,3,JoinHashLeft,2609129,1225,2609129.000000,20258.035156
JoinOrder,EquiWidthHistogram,15d,4,JoinHashLeft,361472,557,361472.000000,20440.849609
JoinOrder,EquiWidthHistogram,15d,5,TableScan,234997,84843,234997.000000,84843.000000
JoinOrder,EquiWidthHistogram,15d,6,JoinHashLeft,2528312,10581,2528312.000000,12134.923828
JoinOrder,EquiWidthHistogram,15d,7,JoinHashLeft,14835720,3036719,14835720.000000,121349.218750
JoinOrder,EquiWidthHistogram,15d,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,16a,0,JoinHashLeft,2528312,23622,2528312.000000,33.698090
JoinOrder,EquiWidthHistogram,16a,1,JoinHashLeft,4167491,148373,4167491.000000,542.765137
JoinOrder,EquiWidthHistogram,16a,2,JoinHashLeft,234997,26991,234997.000000,83.617935
JoinOrder,EquiWidthHistogram,16a,3,JoinHashLeft,2609129,148487,2609129.000000,83.617920
JoinOrder,EquiWidthHistogram,16a,4,JoinHashLeft,901343,286992,901343.000000,842.982239
JoinOrder,EquiWidthHistogram,16a,5,JoinHashLeft,4523930,41840,4523930.000000,33.717888
JoinOrder,EquiWidthHistogram,16a,6,JoinHashLeft,36244344,1037924,36244344.000000,542.942383
JoinOrder,EquiWidthHistogram,16a,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiWidthHistogram,16b,0,JoinHashLeft,2528312,23622,2528312.000000,33.698090
JoinOrder,EquiWidthHistogram,16b,1,JoinHashLeft,4167491,148373,4167491.000000,542.765137
JoinOrder,EquiWidthHistogram,16b,2,JoinHashLeft,234997,26991,234997.000000,83.617935
JoinOrder,EquiWidthHistogram,16b,3,JoinHashLeft,2609129,148487,2609129.000000,83.617920
JoinOrder,EquiWidthHistogram,16b,4,JoinHashLeft,901343,286992,901343.000000,842.982239
JoinOrder,EquiWidthHistogram,16b,5,JoinHashLeft,4523930,41840,4523930.000000,33.717888
JoinOrder,EquiWidthHistogram,16b,6,JoinHashLeft,36244344,1037924,36244344.000000,542.942383
JoinOrder,EquiWidthHistogram,16b,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiWidthHistogram,16c,0,JoinHashLeft,901343,33029,901343.000000,35.309040
JoinOrder,EquiWidthHistogram,16c,1,JoinHashLeft,4167491,29635,4167491.000000,22.741623
JoinOrder,EquiWidthHistogram,16c,2,JoinHashLeft,36244344,92683,36244344.000000,23.596708
JoinOrder,EquiWidthHistogram,16c,3,JoinHashLeft,2528312,41819,2528312.000000,33.717888
