benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output,sampling_rate
JoinOrder,MaxDiffAreaHistogram,5b,5,JoinHashLeft,2609129,116957,2609129.000000,0.027941,50
JoinOrder,MaxDiffAreaHistogram,5c,0,JoinHashLeft,2528312,657,2528312.000000,0.001230,50
JoinOrder,MaxDiffAreaHistogram,5c,1,JoinHashRight,113,706674,113.000000,1.213264,50
JoinOrder,MaxDiffAreaHistogram,5c,2,TableScan,14835720,9863,14835720.000000,2.273782,50
JoinOrder,MaxDiffAreaHistogram,5c,3,JoinHashLeft,2609129,1317431,2609129.000000,0.013668,50
JoinOrder,MaxDiffAreaHistogram,5c,4,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,5c,5,TableScan,14835720,552777,14835720.000000,16.703203,50
JoinOrder,MaxDiffAreaHistogram,5c,6,TableScan,14835720,4049,14835720.000000,3.111731,50
JoinOrder,MaxDiffAreaHistogram,5c,7,TableScan,14835720,65767,14835720.000000,5.169409,50
JoinOrder,MaxDiffAreaHistogram,5c,8,TableScan,14835720,50792,14835720.000000,215.798172,50
JoinOrder,MaxDiffAreaHistogram,5c,9,TableScan,14835720,12445,14835720.000000,2.345026,50
JoinOrder,MaxDiffAreaHistogram,5c,10,TableScan,14835720,7817,14835720.000000,3.275524,50
JoinOrder,MaxDiffAreaHistogram,5c,11,TableScan,14835720,3164,14835720.000000,3.111731,50
JoinOrder,MaxDiffAreaHistogram,5c,12,TableScan,14835720,0,14835720.000000,2.763743,50
JoinOrder,MaxDiffAreaHistogram,5c,13,TableScan,14835720,0,14835720.000000,2.345026,50
JoinOrder,MaxDiffAreaHistogram,6a,0,JoinHashLeft,2528312,4,2528312.000000,2.297411,50
JoinOrder,MaxDiffAreaHistogram,6a,1,JoinHashLeft,4167491,990,4167491.000000,22.974106,50
JoinOrder,MaxDiffAreaHistogram,6a,2,JoinHashLeft,36244344,1242,36244344.000000,128.273376,50
JoinOrder,MaxDiffAreaHistogram,6a,3,JoinHashLeft,4523930,14,4523930.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,6a,4,TableScan,134170,1,134170.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,6b,0,JoinHashLeft,4167491,162,4167491.000000,138.380112,50
JoinOrder,MaxDiffAreaHistogram,6b,1,JoinHashLeft,36244344,201,36244344.000000,788.625122,50
JoinOrder,MaxDiffAreaHistogram,6b,2,TableScan,1217612,438,1217612.000000,438.000000,50
JoinOrder,MaxDiffAreaHistogram,6b,3,JoinHashLeft,4523930,35548,4523930.000000,269.739044,50
JoinOrder,MaxDiffAreaHistogram,6b,4,TableScan,134170,8,134170.000000,8.000000,50
JoinOrder,MaxDiffAreaHistogram,6c,0,JoinHashLeft,4167491,20,4167491.000000,0.008121,50
JoinOrder,MaxDiffAreaHistogram,6c,1,JoinHashLeft,36244344,33,36244344.000000,0.046143,50
JoinOrder,MaxDiffAreaHistogram,6c,2,JoinHashLeft,1217612,13,1217612.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,6c,3,JoinHashLeft,4523930,14,4523930.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,6c,4,TableScan,134170,1,134170.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,6d,0,JoinHashLeft,2528312,53,2528312.000000,18.379292,50
JoinOrder,MaxDiffAreaHistogram,6d,1,JoinHashLeft,4167491,509543,4167491.000000,183.792847,50
JoinOrder,MaxDiffAreaHistogram,6d,2,JoinHashLeft,36244344,1212764,36244344.000000,1026.187012,50
JoinOrder,MaxDiffAreaHistogram,6d,3,JoinHashLeft,4523930,35548,4523930.000000,269.739044,50
JoinOrder,MaxDiffAreaHistogram,6d,4,TableScan,134170,8,134170.000000,8.000000,50
JoinOrder,MaxDiffAreaHistogram,6e,0,JoinHashLeft,2528312,4,2528312.000000,2.297411,50
JoinOrder,MaxDiffAreaHistogram,6e,1,JoinHashLeft,4167491,990,4167491.000000,22.974106,50
JoinOrder,MaxDiffAreaHistogram,6e,2,JoinHashLeft,36244344,1242,36244344.000000,128.273376,50
JoinOrder,MaxDiffAreaHistogram,6e,3,JoinHashLeft,4523930,14,4523930.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,6e,4,TableScan,134170,1,134170.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,6f,0,JoinHashLeft,2528312,29332,2528312.000000,183.792007,50
JoinOrder,MaxDiffAreaHistogram,6f,1,JoinHashLeft,4167491,509543,4167491.000000,183.792847,50
JoinOrder,MaxDiffAreaHistogram,6f,2,JoinHashLeft,36244344,1212764,36244344.000000,1026.187012,50
JoinOrder,MaxDiffAreaHistogram,6f,3,JoinHashLeft,4523930,35548,4523930.000000,269.739044,50
JoinOrder,MaxDiffAreaHistogram,6f,4,TableScan,134170,8,134170.000000,8.000000,50
JoinOrder,MaxDiffAreaHistogram,7a,0,JoinHashLeft,901343,10,901343.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,7a,1,JoinHashLeft,2528312,44,2528312.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,7a,2,TableScan,1677161,1007327,0.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,7a,3,JoinHashLeft,29997,556,29997.000000,3.087756,50
JoinOrder,MaxDiffAreaHistogram,7a,4,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,7a,5,TableScan,18,1,18.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,7a,6,JoinHashLeft,36244344,8764,36244344.000000,9.665458,50
JoinOrder,MaxDiffAreaHistogram,7a,7,TableScan,2963664,64,2963664.000000,1.383901,50
JoinOrder,MaxDiffAreaHistogram,7b,0,JoinHashLeft,901343,3,901343.000000,0.077795,50
JoinOrder,MaxDiffAreaHistogram,7b,1,JoinHashLeft,2528312,29,2528312.000000,1.703786,50
JoinOrder,MaxDiffAreaHistogram,7b,2,TableScan,18,1,18.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,7b,3,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,7b,4,JoinHashLeft,29997,556,29997.000000,3.087756,50
JoinOrder,MaxDiffAreaHistogram,7b,5,JoinHashLeft,1087346,7,300926.000000,1.202870,50
JoinOrder,MaxDiffAreaHistogram,7b,6,JoinHashLeft,36244344,8764,36244344.000000,9.665458,50
JoinOrder,MaxDiffAreaHistogram,7b,7,TableScan,2963664,64,2963664.000000,1.383901,50
JoinOrder,MaxDiffAreaHistogram,7c,0,TableScan,1611626,941792,0.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,7c,1,JoinHashLeft,2528312,12433,2528312.000000,260.363647,50
JoinOrder,MaxDiffAreaHistogram,7c,2,TableScan,18,4,18.000000,4.000000,50
JoinOrder,MaxDiffAreaHistogram,7c,3,JoinHashLeft,29997,24515,29997.000000,1662.203735,50
JoinOrder,MaxDiffAreaHistogram,7c,4,JoinHashLeft,901343,49214,901343.000000,1023.520508,50
JoinOrder,MaxDiffAreaHistogram,7c,5,JoinHashLeft,36244344,4526271,36244344.000000,5203.117676,50
JoinOrder,MaxDiffAreaHistogram,7c,6,JoinHashLeft,2963664,84184,2963664.000000,26227.097656,50
JoinOrder,MaxDiffAreaHistogram,7c,7,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,8a,0,JoinHashLeft,901343,6,901343.000000,0.001925,50
JoinOrder,MaxDiffAreaHistogram,8a,1,JoinHashLeft,234997,27,234997.000000,0.001236,50
JoinOrder,MaxDiffAreaHistogram,8a,2,JoinHashLeft,2528312,23,2528312.000000,0.001236,50
JoinOrder,MaxDiffAreaHistogram,8a,3,JoinHashLeft,4167491,1280,4167491.000000,0.013732,50
JoinOrder,MaxDiffAreaHistogram,8a,4,TableScan,34733550,93095,34733552.000000,128.335175,50
JoinOrder,MaxDiffAreaHistogram,8a,5,JoinHashLeft,2609129,12135,2609129.000000,0.851883,50
JoinOrder,MaxDiffAreaHistogram,8a,6,TableScan,12,1,12.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,8b,0,JoinHashLeft,901343,3,901343.000000,0.000001,50
JoinOrder,MaxDiffAreaHistogram,8b,1,JoinHashLeft,234997,2,234997.000000,0.000001,50
JoinOrder,MaxDiffAreaHistogram,8b,2,JoinHashLeft,4167491,16,4167491.000000,0.000012,50
JoinOrder,MaxDiffAreaHistogram,8b,3,TableScan,34733550,93095,34733552.000000,128.335175,50
JoinOrder,MaxDiffAreaHistogram,8b,4,JoinHashLeft,2266172,136,1676357.000000,0.007667,50
JoinOrder,MaxDiffAreaHistogram,8b,5,TableScan,12,1,12.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,8b,6,JoinHashLeft,2609129,12135,2609129.000000,0.851883,50
JoinOrder,MaxDiffAreaHistogram,8c,0,JoinHashLeft,901343,79867,901343.000000,26680.177734,50
JoinOrder,MaxDiffAreaHistogram,8c,1,JoinHashLeft,2528312,362147,2528312.000000,16086.798828,50
JoinOrder,MaxDiffAreaHistogram,8c,2,JoinHashLeft,2609129,1923839,2609129.000000,38962.164062,50
JoinOrder,MaxDiffAreaHistogram,8c,3,JoinHashLeft,4167491,396398,4167491.000000,96874.367188,50
JoinOrder,MaxDiffAreaHistogram,8c,4,JoinHashLeft,36244344,2728943,36244344.000000,540954.500000,50
JoinOrder,MaxDiffAreaHistogram,8c,5,TableScan,234997,84843,234997.000000,28290.000000,50
JoinOrder,MaxDiffAreaHistogram,8c,6,TableScan,12,1,12.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,8d,0,JoinHashLeft,901343,7985,901343.000000,26680.177734,50
JoinOrder,MaxDiffAreaHistogram,8d,1,JoinHashLeft,2528312,93396,2528312.000000,16086.798828,50
JoinOrder,MaxDiffAreaHistogram,8d,2,JoinHashLeft,2609129,725993,2609129.000000,38962.164062,50
JoinOrder,MaxDiffAreaHistogram,8d,3,JoinHashLeft,4167491,41121,4167491.000000,96874.367188,50
JoinOrder,MaxDiffAreaHistogram,8d,4,JoinHashLeft,36244344,276403,36244344.000000,540954.500000,50
JoinOrder,MaxDiffAreaHistogram,8d,5,TableScan,234997,84843,234997.000000,28290.000000,50
JoinOrder,MaxDiffAreaHistogram,8d,6,TableScan,12,1,12.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,9a,0,JoinHashLeft,901343,31,901343.000000,0.000062,50
JoinOrder,MaxDiffAreaHistogram,9a,1,JoinHashLeft,234997,73,234997.000000,0.002839,50
JoinOrder,MaxDiffAreaHistogram,9a,2,JoinHashLeft,2463581,6352,2463581.000000,0.000400,50
JoinOrder,MaxDiffAreaHistogram,9a,3,JoinHashLeft,2528312,14561,2528312.000000,0.010708,50
JoinOrder,MaxDiffAreaHistogram,9a,4,JoinHashLeft,3140339,47387,3140339.000000,0.159980,50
JoinOrder,MaxDiffAreaHistogram,9a,5,JoinHashLeft,2609129,114925,2609129.000000,0.025294,50
JoinOrder,MaxDiffAreaHistogram,9a,6,TableScan,36244344,713828,36244344.000000,441.502991,50
JoinOrder,MaxDiffAreaHistogram,9a,7,TableScan,12,1,12.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,9a,8,TableScan,36244344,30776,36244344.000000,39.865444,50
JoinOrder,MaxDiffAreaHistogram,9a,9,TableScan,36244344,93095,36244344.000000,317.711121,50
JoinOrder,MaxDiffAreaHistogram,9a,10,TableScan,36244344,29778,36244344.000000,9.008609,50
JoinOrder,MaxDiffAreaHistogram,9b,0,JoinHashLeft,901343,14,901343.000000,0.000304,50
JoinOrder,MaxDiffAreaHistogram,9b,1,JoinHashLeft,234997,22,234997.000000,0.005454,50
JoinOrder,MaxDiffAreaHistogram,9b,2,JoinHashLeft,2528312,47,2528312.000000,0.010909,50
JoinOrder,MaxDiffAreaHistogram,9b,3,JoinHashLeft,3140339,40,3140339.000000,0.000930,50
JoinOrder,MaxDiffAreaHistogram,9b,4,JoinHashLeft,2463581,7463,2463581.000000,0.001954,50
JoinOrder,MaxDiffAreaHistogram,9b,5,TableScan,34733550,713828,34733552.000000,173.150711,50
JoinOrder,MaxDiffAreaHistogram,9b,6,TableScan,12,1,12.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,9b,7,JoinHashLeft,2609129,104106,2609129.000000,1.090853,50
JoinOrder,MaxDiffAreaHistogram,9c,0,JoinHashLeft,901343,602,901343.000000,0.000278,50
JoinOrder,MaxDiffAreaHistogram,9c,1,JoinHashLeft,234997,3554,234997.000000,0.025294,50
JoinOrder,MaxDiffAreaHistogram,9c,2,JoinHashLeft,2528312,2170,2528312.000000,0.010784,50
JoinOrder,MaxDiffAreaHistogram,9c,3,JoinHashLeft,2609129,114925,2609129.000000,0.025294,50
JoinOrder,MaxDiffAreaHistogram,9c,4,JoinHashLeft,2463581,20937,2463581.000000,0.001781,50
JoinOrder,MaxDiffAreaHistogram,9c,5,JoinHashLeft,3140339,47387,3140339.000000,0.159980,50
JoinOrder,MaxDiffAreaHistogram,9c,6,TableScan,36244344,713828,36244344.000000,441.502991,50
JoinOrder,MaxDiffAreaHistogram,9c,7,TableScan,12,1,12.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,9c,8,TableScan,36244344,30776,36244344.000000,39.865444,50
JoinOrder,MaxDiffAreaHistogram,9c,9,TableScan,36244344,93095,36244344.000000,317.711121,50
JoinOrder,MaxDiffAreaHistogram,9c,10,TableScan,36244344,29778,36244344.000000,9.008609,50
JoinOrder,MaxDiffAreaHistogram,9d,0,JoinHashLeft,901343,12614,901343.000000,0.002775,50
JoinOrder,MaxDiffAreaHistogram,9d,1,JoinHashLeft,234997,19368,234997.000000,0.025294,50
JoinOrder,MaxDiffAreaHistogram,9d,2,JoinHashLeft,2528312,33856,2528312.000000,0.010784,50
JoinOrder,MaxDiffAreaHistogram,9d,3,JoinHashLeft,2463581,20937,2463581.000000,0.001781,50
JoinOrder,MaxDiffAreaHistogram,9d,4,JoinHashLeft,2609129,114925,2609129.000000,0.025294,50
JoinOrder,MaxDiffAreaHistogram,9d,5,JoinHashLeft,3140339,47387,3140339.000000,0.159980,50
JoinOrder,MaxDiffAreaHistogram,9d,6,TableScan,36244344,713828,36244344.000000,441.502991,50
JoinOrder,MaxDiffAreaHistogram,9d,7,TableScan,12,1,12.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,9d,8,TableScan,36244344,30776,36244344.000000,39.865444,50
JoinOrder,MaxDiffAreaHistogram,9d,9,TableScan,36244344,93095,36244344.000000,317.711121,50
JoinOrder,MaxDiffAreaHistogram,9d,10,TableScan,36244344,29778,36244344.000000,9.008609,50
TPC-DS,MaxDiffAreaHistogram,01,0,JoinHashLeft,500000,147716,500000.000000,3661.363770,50
TPC-DS,MaxDiffAreaHistogram,01,1,JoinHashLeft,2875432,557993,2875432.000000,12531.103516,50
TPC-DS,MaxDiffAreaHistogram,01,2,TableScan,102,32,102.000000,32.000000,50
TPC-DS,MaxDiffAreaHistogram,01,3,TableScan,65535,366,65535.000000,329.850647,50
TPC-DS,MaxDiffAreaHistogram,03,0,TableScan,73049,6000,73049.000000,6000.000000,50
TPC-DS,MaxDiffAreaHistogram,03,1,TableScan,102000,180,102000.000000,180.833328,50
TPC-DS,MaxDiffAreaHistogram,03,2,JoinHashLeft,28800991,51799,28800992.000000,11557.537109,50
TPC-DS,MaxDiffAreaHistogram,06,0,JoinHashLeft,250000,23420,250000.000000,3557.877930,50
TPC-DS,MaxDiffAreaHistogram,06,1,JoinHashRight,500000,282069,500000.000000,15718.542969,50
TPC-DS,MaxDiffAreaHistogram,06,2,Aggregate,102000,11,102000.000000,102000.000000,50
TPC-DS,MaxDiffAreaHistogram,06,3,JoinHashLeft,102000,50836,102000.000000,3557.886475,50
TPC-DS,MaxDiffAreaHistogram,06,4,JoinHashRight,500000,282069,500000.000000,15718.542969,50
TPC-DS,MaxDiffAreaHistogram,06,5,JoinHashLeft,28800991,288747,28800992.000000,72722.140625,50
TPC-DS,MaxDiffAreaHistogram,06,6,JoinHashLeft,73049,31,73049.000000,851.763062,50
TPC-DS,MaxDiffAreaHistogram,06,7,TableScan,65535,365,65535.000000,329.850647,50
TPC-DS,MaxDiffAreaHistogram,07,0,JoinHashLeft,102000,39559,102000.000000,294.294434,50
TPC-DS,MaxDiffAreaHistogram,07,1,JoinHashLeft,28800991,5519143,28800992.000000,28161.531250,50
TPC-DS,MaxDiffAreaHistogram,07,2,TableScan,500,494,500.000000,494.000000,50
TPC-DS,MaxDiffAreaHistogram,07,3,TableScan,500,493,500.000000,493.000000,50
TPC-DS,MaxDiffAreaHistogram,07,4,TableScan,65535,366,65535.000000,329.850647,50
TPC-DS,MaxDiffAreaHistogram,07,5,TableScan,1920800,274400,1920800.000000,274400.000000,50
TPC-DS,MaxDiffAreaHistogram,09,0,TableScan,45,1,45.000000,1.000000,50
TPC-DS,MaxDiffAreaHistogram,10,0,JoinHashLeft,28800991,1092669,28800992.000000,9271.416992,50
TPC-DS,MaxDiffAreaHistogram,10,1,JoinHashLeft,1920800,4499,1920800.000000,2670.758057,50
TPC-DS,MaxDiffAreaHistogram,10,2,JoinHashLeft,500000,4651,500000.000000,2766.496338,50
TPC-DS,MaxDiffAreaHistogram,10,3,JoinHashLeft,7197566,280942,7197566.000000,9740.345703,50
TPC-DS,MaxDiffAreaHistogram,10,4,JoinHashLeft,14401261,540591,14401261.000000,10814.421875,50
TPC-DS,MaxDiffAreaHistogram,10,5,TableScan,65535,365,65535.000000,329.850647,50
TPC-DS,MaxDiffAreaHistogram,10,6,TableScan,250000,2319,250000.000000,1198.151733,50
TPC-DS,MaxDiffAreaHistogram,13,0,JoinHashLeft,7200,677,7200.000000,0.000000,50
TPC-DS,MaxDiffAreaHistogram,13,1,JoinHashLeft,250000,4326,250000.000000,0.000000,50
TPC-DS,MaxDiffAreaHistogram,13,2,JoinHashLeft,102,51,102.000000,0.000000,50
TPC-DS,MaxDiffAreaHistogram,13,3,JoinHashLeft,28800991,5470761,28800992.000000,28161.531250,50
TPC-DS,MaxDiffAreaHistogram,13,4,JoinHashLeft,1920800,140738,1920800.000000,3.083944,50
TPC-DS,MaxDiffAreaHistogram,13,5,TableScan,65535,365,65535.000000,329.850647,50
TPC-DS,MaxDiffAreaHistogram,15,0,JoinHashLeft,14401261,412620,0.000000,0.000000,50
TPC-DS,MaxDiffAreaHistogram,15,1,JoinHashRight,250000,44146,250000.000000,0.000000,50
TPC-DS,MaxDiffAreaHistogram,15,2,JoinHashLeft,500000,44146,500000.000000,0.000000,50
TPC-DS,MaxDiffAreaHistogram,15,3,TableScan,65535,365,65535.000000,329.850647,50
TPC-DS,MaxDiffAreaHistogram,16,0,JoinHashLeft,1439749,1952,1439749.000000,0.000002,50
TPC-DS,MaxDiffAreaHistogram,16,1,JoinHashLeft,14401261,18925,14401261.000000,0.000010,50
TPC-DS,MaxDiffAreaHistogram,16,2,JoinHashLeft,14401261,496369,14401261.000000,0.000012,50
TPC-DS,MaxDiffAreaHistogram,16,3,JoinHashLeft,24,16,24.000000,0.000002,50
TPC-DS,MaxDiffAreaHistogram,16,4,JoinHashLeft,250000,99110,250000.000000,0.000005,50
TPC-DS,MaxDiffAreaHistogram,16,5,TableScan,65535,61,65535.000000,0.000000,50
TPC-DS,MaxDiffAreaHistogram,17,0,JoinHashLeft,14401261,1101992,14401261.000000,16.973175,50
TPC-DS,MaxDiffAreaHistogram,17,1,JoinHashLeft,73049,16,73049.000000,3.479804,50
TPC-DS,MaxDiffAreaHistogram,17,2,JoinHashLeft,73049,267,73049.000000,27.305042,50
TPC-DS,MaxDiffAreaHistogram,17,3,JoinHashLeft,2875432,84238,2875432.000000,131.265976,50
TPC-DS,MaxDiffAreaHistogram,17,4,JoinHashRight,102,784903,102.000000,1512.779419,50
TPC-DS,MaxDiffAreaHistogram,17,5,JoinHashLeft,102000,51000,102000.000000,342.416870,50
TPC-DS,MaxDiffAreaHistogram,17,6,JoinHashRight,102,784903,102.000000,1512.779419,50
TPC-DS,MaxDiffAreaHistogram,17,7,JoinHashLeft,28800991,803599,28800992.000000,6998.192383,50
TPC-DS,MaxDiffAreaHistogram,17,8,TableScan,65535,91,65535.000000,81.969284,50
TPC-DS,MaxDiffAreaHistogram,19,0,JoinHashLeft,250000,13546,250000.000000,24.463095,50
TPC-DS,MaxDiffAreaHistogram,19,1,JoinHashLeft,102,51,102.000000,24.463160,50
TPC-DS,MaxDiffAreaHistogram,19,2,JoinHashLeft,500000,14107,500000.000000,113.167793,50
TPC-DS,MaxDiffAreaHistogram,19,3,TableScan,102000,1836,102000.000000,1835.999878,50
TPC-DS,MaxDiffAreaHistogram,19,4,JoinHashLeft,28800991,883317,28800992.000000,2313.109619,50
TPC-DS,MaxDiffAreaHistogram,19,5,TableScan,65535,365,65535.000000,329.850647,50
TPC-DS,MaxDiffAreaHistogram,25,0,JoinHashLeft,14401261,369326,14401261.000000,9.944711,50
TPC-DS,MaxDiffAreaHistogram,25,1,JoinHashLeft,65535,8,65535.000000,2.038843,50
TPC-DS,MaxDiffAreaHistogram,25,2,JoinHashLeft,65535,206,65535.000000,9.025126,50
TPC-DS,MaxDiffAreaHistogram,25,3,JoinHashLeft,2875432,27397,2875432.000000,43.387241,50
TPC-DS,MaxDiffAreaHistogram,25,4,JoinHashRight,102,256243,102.000000,500.018402,50
TPC-DS,MaxDiffAreaHistogram,25,5,JoinHashLeft,102000,50681,102000.000000,113.178787,50
TPC-DS,MaxDiffAreaHistogram,25,6,JoinHashRight,102,256243,102.000000,500.018402,50
TPC-DS,MaxDiffAreaHistogram,25,7,JoinHashLeft,28800991,262336,28800992.000000,2313.109619,50
TPC-DS,MaxDiffAreaHistogram,25,8,TableScan,65535,365,65535.000000,329.850647,50
TPC-DS,MaxDiffAreaHistogram,26,0,JoinHashLeft,102000,27790,102000.000000,3005.077148,50
TPC-DS,MaxDiffAreaHistogram,26,1,JoinHashLeft,14401261,2867400,14401261.000000,32848.378906,50
TPC-DS,MaxDiffAreaHistogram,26,2,TableScan,500,494,500.000000,494.000000,50
TPC-DS,MaxDiffAreaHistogram,26,3,TableScan,500,493,500.000000,493.000000,50
TPC-DS,MaxDiffAreaHistogram,26,4,TableScan,65535,366,65535.000000,329.850647,50
TPC-DS,MaxDiffAreaHistogram,26,5,TableScan,1920800,274400,1920800.000000,274400.000000,50
TPC-DS,MaxDiffAreaHistogram,28,0,TableScan,28800991,1374966,26310662.000000,311403.000000,50
TPC-DS,MaxDiffAreaHistogram,28,1,TableScan,28800991,1374815,26310662.000000,310777.000000,50
TPC-DS,MaxDiffAreaHistogram,28,2,TableScan,28800991,1372592,26310662.000000,284057.687500,50
TPC-DS,MaxDiffAreaHistogram,28,3,TableScan,28800991,1375524,26310662.000000,311396.000000,50
TPC-DS,MaxDiffAreaHistogram,28,4,TableScan,28800991,1374768,26310662.000000,311408.000000,50
TPC-DS,MaxDiffAreaHistogram,28,5,TableScan,28800991,1373693,26310662.000000,311555.000000,50
TPC-DS,MaxDiffAreaHistogram,29,0,JoinHashLeft,14401261,551744,14401261.000000,5.669418,50
TPC-DS,MaxDiffAreaHistogram,29,1,JoinHashLeft,73049,10,73049.000000,1.162332,50
TPC-DS,MaxDiffAreaHistogram,29,2,JoinHashLeft,65535,206,65535.000000,9.025126,50
TPC-DS,MaxDiffAreaHistogram,29,3,JoinHashLeft,2875432,61407,2875432.000000,43.387241,50
TPC-DS,MaxDiffAreaHistogram,29,4,JoinHashRight,102,577244,102.000000,500.018402,50
TPC-DS,MaxDiffAreaHistogram,29,5,JoinHashLeft,102000,50999,102000.000000,113.178787,50
TPC-DS,MaxDiffAreaHistogram,29,6,JoinHashRight,102,577244,102.000000,500.018402,50
TPC-DS,MaxDiffAreaHistogram,29,7,JoinHashLeft,28800991,590830,28800992.000000,2313.109619,50
TPC-DS,MaxDiffAreaHistogram,29,8,TableScan,65535,365,65535.000000,329.850647,50
TPC-DS,MaxDiffAreaHistogram,31,0,JoinHashLeft,250000,63379,250000.000000,1516.561646,50
TPC-DS,MaxDiffAreaHistogram,31,1,JoinHashLeft,250000,30140,250000.000000,6772.278320,50
TPC-DS,MaxDiffAreaHistogram,31,2,JoinHashLeft,250000,100122,250000.000000,1533.353394,50
TPC-DS,MaxDiffAreaHistogram,31,3,JoinHashLeft,250000,60373,250000.000000,1516.665039,50
TPC-DS,MaxDiffAreaHistogram,31,4,JoinHashLeft,28800991,839034,28800992.000000,7016.019043,50
TPC-DS,MaxDiffAreaHistogram,31,5,JoinHashLeft,250000,16757,250000.000000,6698.599121,50
TPC-DS,MaxDiffAreaHistogram,31,6,JoinHashLeft,250000,17668,250000.000000,6698.223633,50
TPC-DS,MaxDiffAreaHistogram,31,7,JoinHashLeft,7197566,384845,7197566.000000,7452.498535,50
TPC-DS,MaxDiffAreaHistogram,31,8,JoinHashLeft,28800991,1465918,28800992.000000,7093.677734,50
TPC-DS,MaxDiffAreaHistogram,31,9,JoinHashLeft,28800991,790723,28800992.000000,7016.499023,50
TPC-DS,MaxDiffAreaHistogram,31,10,TableScan,65535,366,65535.000000,329.850647,50
TPC-DS,MaxDiffAreaHistogram,31,11,JoinHashLeft,7197566,208405,7197566.000000,7371.437012,50
TPC-DS,MaxDiffAreaHistogram,31,12,JoinHashLeft,7197566,218552,7197566.000000,7371.025391,50
TPC-DS,MaxDiffAreaHistogram,32,0,JoinHashLeft,14401261,412149,14401261.000000,0.000020,50
TPC-DS,MaxDiffAreaHistogram,32,1,JoinHashLeft,102000,50979,102000.000000,0.000009,50
TPC-DS,MaxDiffAreaHistogram,32,2,TableScan,65535,91,65535.000000,0.000000,50
TPC-DS,MaxDiffAreaHistogram,34,0,JoinHashLeft,500000,1200,500000.000000,0.349467,50
TPC-DS,MaxDiffAreaHistogram,34,1,JoinHashLeft,28800991,3793832,28800992.000000,1024.541016,50
TPC-DS,MaxDiffAreaHistogram,34,2,TableScan,102,31,102.000000,31.000002,50
TPC-DS,MaxDiffAreaHistogram,34,3,JoinHashLeft,7200,7200,7200.000000,14.551309,50
TPC-DS,MaxDiffAreaHistogram,34,4,TableScan,73049,365,73049.000000,365.250000,50
TPC-DS,MaxDiffAreaHistogram,34,5,TableScan,73049,366,73049.000000,365.250000,50
TPC-DS,MaxDiffAreaHistogram,34,6,TableScan,73049,365,73049.000000,365.250000,50
TPC-DS,MaxDiffAreaHistogram,35,0,JoinHashLeft,28800991,3099118,28800992.000000,21126.076172,50
TPC-DS,MaxDiffAreaHistogram,35,1,JoinHashRight,250000,482697,250000.000000,482697.281250,50
TPC-DS,MaxDiffAreaHistogram,35,2,JoinHashRight,500000,482697,500000.000000,482696.687500,50
TPC-DS,MaxDiffAreaHistogram,35,3,JoinHashLeft,7197566,804611,7197566.000000,22194.857422,50
TPC-DS,MaxDiffAreaHistogram,35,4,JoinHashLeft,14401261,1592130,14401261.000000,24641.955078,50
TPC-DS,MaxDiffAreaHistogram,35,5,TableScan,65535,365,65535.000000,329.850647,50
TPC-DS,MaxDiffAreaHistogram,35,6,JoinHashLeft,1920800,426807,1920800.000000,426806.437500,50
TPC-DS,MaxDiffAreaHistogram,35,7,JoinHashRight,500000,426807,500000.000000,426806.437500,50
TPC-DS,MaxDiffAreaHistogram,37,0,JoinHashLeft,14401261,536,14401261.000000,0.000000,50
TPC-DS,MaxDiffAreaHistogram,37,1,JoinHashLeft,133110000,4590000,133110000.000000,0.000012,50
TPC-DS,MaxDiffAreaHistogram,37,2,JoinHashLeft,102000,51000,102000.000000,0.000000,50
TPC-DS,MaxDiffAreaHistogram,37,3,TableScan,65535,61,65535.000000,0.000000,50
