benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
TPC-DS,GDYHistogram,95,2,JoinHashLeft,7197566,303622,7197566.000000,0.000001
TPC-DS,GDYHistogram,95,3,JoinHashRight,719217,97901914,719217.000000,103499000.000000
TPC-DS,GDYHistogram,95,4,TableScan,65535,61,65535.000000,0.000000
TPC-DS,GDYHistogram,95,5,JoinHashLeft,7197566,90343682,7197566.000000,86342168.000000
TPC-DS,GDYHistogram,95,6,JoinHashRight,7197566,90343682,7197566.000000,86342168.000000
TPC-DS,GDYHistogram,96,0,TableScan,7200,720,7200.000000,720.000000
TPC-DS,GDYHistogram,96,1,JoinHashLeft,28800991,549852,28800992.000000,573016.000000
TPC-DS,GDYHistogram,96,2,TableScan,102,14,102.000000,9.750000
TPC-DS,GDYHistogram,96,3,TableScan,20865,3600,20865.000000,3600.000000
TPC-DS,GDYHistogram,97,0,JoinHashLeft,28800991,5519143,28800992.000000,125958.640625
TPC-DS,GDYHistogram,97,1,JoinHashLeft,14401261,2867400,14401261.000000,65621.132812
TPC-DS,GDYHistogram,97,2,TableScan,65535,366,65535.000000,334.210449
TPC-DS,GDYHistogram,99,0,JoinHashRight,20,2852388,20.000000,64582.796875
TPC-DS,GDYHistogram,99,1,JoinHashRight,24,2857865,24.000000,65231.593750
TPC-DS,GDYHistogram,99,2,JoinHashLeft,14401261,2864977,14401261.000000,65559.671875
TPC-DS,GDYHistogram,99,3,TableScan,65535,366,65535.000000,334.210449
