benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
TPC-DS,MaxDiffFrequencyHistogram,95,3,JoinHashRight,719217,97901914,719217.000000,103498232.000000
TPC-DS,MaxDiffFrequencyHistogram,95,4,TableScan,65535,61,65535.000000,0.000000
TPC-DS,MaxDiffFrequencyHistogram,95,5,JoinHashLeft,7197566,90343682,7197566.000000,86342264.000000
TPC-DS,MaxDiffFrequencyHistogram,95,6,JoinHashRight,7197566,90343682,7197566.000000,86342264.000000
TPC-DS,MaxDiffFrequencyHistogram,96,0,TableScan,102,14,102.000000,12.500000
TPC-DS,MaxDiffFrequencyHistogram,96,1,JoinHashLeft,28800991,549852,28800992.000000,573016.375000
TPC-DS,MaxDiffFrequencyHistogram,96,2,TableScan,7200,720,7200.000000,720.000000
TPC-DS,MaxDiffFrequencyHistogram,96,3,TableScan,20865,3600,20865.000000,3600.000000
TPC-DS,MaxDiffFrequencyHistogram,97,0,JoinHashLeft,28800991,5519143,28800992.000000,124144.750000
TPC-DS,MaxDiffFrequencyHistogram,97,1,JoinHashLeft,14401261,2867400,14401261.000000,64675.761719
TPC-DS,MaxDiffFrequencyHistogram,97,2,TableScan,65535,366,65535.000000,329.293182
TPC-DS,MaxDiffFrequencyHistogram,99,0,JoinHashRight,20,2852388,20.000000,63632.226562
TPC-DS,MaxDiffFrequencyHistogram,99,1,JoinHashRight,24,2857865,24.000000,64271.472656
TPC-DS,MaxDiffFrequencyHistogram,99,2,JoinHashLeft,14401261,2864977,14401261.000000,64594.730469
TPC-DS,MaxDiffFrequencyHistogram,99,3,TableScan,65535,366,65535.000000,329.293182
